,regulator,regulator_id,gene_id,gene_name,evidence
0,Zur,PP_0119,PP_0117,znuB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
1,Zur,PP_0119,PP_0118,znuC,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
2,Zur,PP_0119,PP_0119,zur,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
3,Zur,PP_0119,PP_0120,znuA,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
4,Zur,PP_0119,PP_0506,PP_0506,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067, same operon with PP_0508"
5,Zur,PP_0119,PP_0507,PP_0507,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067, same operon with PP_0508"
6,Zur,PP_0119,PP_0508,PP_0508,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
7,Zur,PP_0119,PP_1446,PP_1446,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
8,Zur,PP_0119,PP_3320,PP_3320,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
9,Zur,PP_0119,PP_3321,PP_3321,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
10,Zur,PP_0119,PP_3322,hemBB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
11,Zur,PP_0119,PP_3323,PP_3323,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
12,Zur,PP_0119,PP_3324,folEB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
13,Zur,PP_0119,PP_5359,PP_5359,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
14,Zur,PP_0119,PP_5360,PP_5360,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
15,Zur,PP_0119,PP_5361,PP_5361,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
16,Zur,PP_0119,PP_5362,PP_5362,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=16067"
17,AlgR,PP_0185,PP_0005,trmE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
18,AlgR,PP_0185,PP_0010,dnaA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
19,AlgR,PP_0185,PP_0036,PP_0036,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
20,AlgR,PP_0185,PP_0074,aroE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
21,AlgR,PP_0185,PP_0141,PP_0141,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
22,AlgR,PP_0185,PP_0185,algR,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
23,AlgR,PP_0185,PP_0186,hemC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
24,AlgR,PP_0185,PP_0215,PP_0215,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
25,AlgR,PP_0185,PP_0216,PP_0216,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
26,AlgR,PP_0185,PP_0229,betT-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
27,AlgR,PP_0185,PP_0313,PP_0313,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
28,AlgR,PP_0185,PP_0321,ltaE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
29,AlgR,PP_0185,PP_0335,PP_0335,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
30,AlgR,PP_0185,PP_0349,PP_0349,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
31,AlgR,PP_0185,PP_0362,bioB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
32,AlgR,PP_0185,PP_0395,ycgB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
33,AlgR,PP_0185,PP_0423,PP_0423,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
34,AlgR,PP_0185,PP_0429,PP_0429,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
35,AlgR,PP_0185,PP_0434,anmK,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
36,AlgR,PP_0185,PP_0443,rplK,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
37,AlgR,PP_0185,PP_0460,rpsC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
38,AlgR,PP_0185,PP_0470,rplR,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
39,AlgR,PP_0185,PP_0500,PP_0500,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
40,AlgR,PP_0185,PP_0539,mtfA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
41,AlgR,PP_0185,PP_0548,PP_0548,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
42,AlgR,PP_0185,PP_0606,ispH,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
43,AlgR,PP_0185,PP_0671,glyA-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
44,AlgR,PP_0185,PP_0681,PP_0681,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
45,AlgR,PP_0185,PP_0685,PP_0685,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
46,AlgR,PP_0185,PP_0695,PP_0695,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
47,AlgR,PP_0185,PP_0740,pplR1,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
48,AlgR,PP_0185,PP_0744,hemH,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
49,AlgR,PP_0185,PP_0761,rsmC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
50,AlgR,PP_0185,PP_0762,hprA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
51,AlgR,PP_0185,PP_0794,fruK,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
52,AlgR,PP_0185,PP_0805,PP_0805,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
53,AlgR,PP_0185,PP_0812,cyoA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
54,AlgR,PP_0185,PP_0837,ycfJ,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
55,AlgR,PP_0185,PP_0858,PP_0858,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
56,AlgR,PP_0185,PP_0871,PP_0871,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
57,AlgR,PP_0185,PP_0872,prfC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
58,AlgR,PP_0185,PP_0881,dppB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
59,AlgR,PP_0185,PP_0891,PP_0891,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
60,AlgR,PP_0185,PP_0903,PP_0903,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
61,AlgR,PP_0185,PP_0905,PP_0905,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
62,AlgR,PP_0185,PP_0939,PP_0939,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
63,AlgR,PP_0185,PP_0943,PP_0943,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
64,AlgR,PP_0185,PP_0947,PP_0947,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
65,AlgR,PP_0185,PP_0973,PP_0973,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
66,AlgR,PP_0185,PP_0976,rlmF,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
67,AlgR,PP_0185,PP_0982,PP_0982,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
68,AlgR,PP_0185,PP_1016,gtsB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
69,AlgR,PP_0185,PP_1036,mltF,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
70,AlgR,PP_0185,PP_1100,dcd,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
71,AlgR,PP_0185,PP_1145,rapA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
72,AlgR,PP_0185,PP_1181,PP_1181,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
73,AlgR,PP_0185,PP_1182,PP_1182,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
74,AlgR,PP_0185,PP_1220,tolR,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
75,AlgR,PP_0185,PP_1258,prpA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
76,AlgR,PP_0185,PP_1261,ghrB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
77,AlgR,PP_0185,PP_1264,PP_1264,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
78,AlgR,PP_0185,PP_1288,algD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
79,AlgR,PP_0185,PP_1296,estB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
80,AlgR,PP_0185,PP_1352,PP_1352,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
81,AlgR,PP_0185,PP_1370,PP_1370,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
82,AlgR,PP_0185,PP_1384,ttgC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
83,AlgR,PP_0185,PP_1403,bglX,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
84,AlgR,PP_0185,PP_1422,PP_1422,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
85,AlgR,PP_0185,PP_1461,ffh,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
86,AlgR,PP_0185,PP_1470,hom,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
87,AlgR,PP_0185,PP_1497,PP_1497,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
88,AlgR,PP_0185,PP_1506,adk,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
89,AlgR,PP_0185,PP_1507,tsaB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
90,AlgR,PP_0185,PP_1517,PP_1517,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
91,AlgR,PP_0185,PP_1522,cspA-I,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
92,AlgR,PP_0185,PP_1600,PP_1600,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
93,AlgR,PP_0185,PP_1606,dnaEA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
94,AlgR,PP_0185,PP_1610,pyrG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
95,AlgR,PP_0185,PP_1625,fdxA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
96,AlgR,PP_0185,PP_1631,PP_1631,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
97,AlgR,PP_0185,PP_1639,PP_1639,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
98,AlgR,PP_0185,PP_1640,yohC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
99,AlgR,PP_0185,PP_1647,PP_1647,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
100,AlgR,PP_0185,PP_1666,PP_1666,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
101,AlgR,PP_0185,PP_1668,hda,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
102,AlgR,PP_0185,PP_1672,cobO,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
103,AlgR,PP_0185,PP_1686,PP_1686,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
104,AlgR,PP_0185,PP_1737,PP_1737,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
105,AlgR,PP_0185,PP_1763,yciK,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
106,AlgR,PP_0185,PP_1876,PP_1876,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
107,AlgR,PP_0185,PP_1897,PP_1897,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
108,AlgR,PP_0185,PP_1908,PP_1908,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
109,AlgR,PP_0185,PP_1986,leuD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
110,AlgR,PP_0185,PP_1989,asd,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
111,AlgR,PP_0185,PP_1997,folC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
112,AlgR,PP_0185,PP_2090,cobA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
113,AlgR,PP_0185,PP_2095,pyrD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
114,AlgR,PP_0185,PP_2096,rlmKL,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
115,AlgR,PP_0185,PP_2113,rlmM,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
116,AlgR,PP_0185,PP_2117,pdxB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
117,AlgR,PP_0185,PP_2310,PP_2310,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
118,AlgR,PP_0185,PP_2331,PP_2331,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
119,AlgR,PP_0185,PP_2360,PP_2360,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
120,AlgR,PP_0185,PP_2408,czcC-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
121,AlgR,PP_0185,PP_2442,PP_2442,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
122,AlgR,PP_0185,PP_2471,ihfA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
123,AlgR,PP_0185,PP_2478,PP_2478,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
124,AlgR,PP_0185,PP_2687,PP_2687,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
125,AlgR,PP_0185,PP_2805,ethA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
126,AlgR,PP_0185,PP_2819,oprJ,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
127,AlgR,PP_0185,PP_2922,PP_2922,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
128,AlgR,PP_0185,PP_2990,PP_2990,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
129,AlgR,PP_0185,PP_3063,gpU,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
130,AlgR,PP_0185,PP_3267,PP_3267,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
131,AlgR,PP_0185,PP_3337,PP_3337,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
132,AlgR,PP_0185,PP_3520,PP_3520,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
133,AlgR,PP_0185,PP_3534,PP_3534,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
134,AlgR,PP_0185,PP_3540,mvaB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
135,AlgR,PP_0185,PP_3581,PP_3581,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
136,AlgR,PP_0185,PP_3584,mdtB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
137,AlgR,PP_0185,PP_3766,gloA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
138,AlgR,PP_0185,PP_3767,PP_3767,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
139,AlgR,PP_0185,PP_3805,yaiW,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
140,AlgR,PP_0185,PP_3846,ramA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
